0 	0 	0 	0 	0 	0
-3.34597e-021 	8.49561e-005 	1.99971e-019 	0.0163491 	1.235 	0
1.85288e-021 	0.000165142 	1.99971e-019 	0.0513081 	2.55244 	0
1.79995e-021 	0.000165952 	1.99971e-019 	0.0530405 	2.56279 	0
1.58819e-021 	0.000167208 	1.99971e-019 	0.055852 	2.57749 	0
3.38813e-021 	0.000246429 	1.99971e-019 	0.135678 	3.28416 	0
-3.38813e-021 	0.000286935 	1.99971e-019 	0.140868 	3.93522 	0
-4.95617e-021 	0.000324576 	1.99971e-019 	0.247331 	4.49501 	0
-8.09903e-021 	0.000386443 	1.99971e-019 	0.399507 	6.05598 	0
-8.94607e-021 	0.00039981 	1.99971e-019 	0.416315 	6.37487 	0
-7.6233e-021 	0.000409413 	1.99971e-019 	0.408669 	6.70973 	0
-3.38813e-021 	0.000474922 	1.99971e-019 	0.632221 	9.03934 	0
-1.29248e-020 	0.000525915 	1.99971e-019 	0.684261 	11.602 	0
-1.35525e-020 	0.000545077 	1.99971e-019 	0.738839 	12.5465 	0
-1.39213e-020 	0.000577816 	1.99971e-019 	0.720262 	14.3576 	0
-1.52466e-020 	0.000613877 	1.99971e-019 	0.673567 	16.3335 	0
-1.69407e-020 	0.000636855 	1.99971e-019 	0.611406 	17.4645 	0
-2.03288e-020 	0.000680922 	1.99971e-019 	0.409174 	19.6518 	0
-2.11758e-020 	0.000744184 	1.99971e-019 	0.339583 	22.1431 	0
-2.15993e-020 	0.000747971 	1.99971e-019 	0.309679 	22.2974 	0
-2.07523e-020 	0.000754798 	1.99971e-019 	0.282549 	22.5518 	0
-2.37169e-020 	0.000812401 	1.99971e-019 	0.18877 	24.7228 	0
-2.44515e-020 	0.000841573 	1.99971e-019 	0.255925 	25.9364 	0
-2.82213e-020 	0.000874088 	1.99971e-019 	0.10016 	27.3704 	0
-2.89624e-020 	0.0009338 	1.99971e-019 	0.0487239 	30.3028 	0
-2.89326e-020 	0.000934775 	1.99971e-019 	0.0402019 	30.3545 	0
-2.8905e-020 	0.000936905 	1.99971e-019 	0.0313878 	30.4794 	0
-2.82237e-020 	0.000994329 	1.99971e-019 	-0.0758869 	33.9638 	0
-2.99177e-020 	0.00102109 	1.99971e-019 	-0.0160631 	35.7641 	0
-3.28103e-020 	0.00105169 	1.99971e-019 	-0.180338 	37.939 	0
-3.59866e-020 	0.00110517 	1.99971e-019 	-0.224396 	41.9608 	0
-3.58085e-020 	0.00110764 	1.99971e-019 	-0.243692 	42.1586 	0
-3.62107e-020 	0.00111255 	1.99971e-019 	-0.258636 	42.5682 	0
-3.53024e-020 	0.00116181 	1.99971e-019 	-0.299297 	46.8332 	0
-3.53024e-020 	0.00118635 	1.99971e-019 	-0.23855 	49.0167 	0
-4.04544e-020 	0.00121509 	1.99971e-019 	-0.373173 	51.6809 	0
-4.55366e-020 	0.00126354 	1.99971e-019 	-0.358242 	56.3235 	0
-4.5688e-020 	0.00126595 	1.99971e-019 	-0.367377 	56.5685 	0
-4.61633e-020 	0.00127065 	1.99971e-019 	-0.379857 	57.0418 	0
-4.40484e-020 	0.00131575 	1.99971e-019 	-0.412296 	61.7639 	0
-4.57425e-020 	0.00133853 	1.99971e-019 	-0.403874 	64.2098 	0
-4.60365e-020 	0.00136471 	1.99971e-019 	-0.511319 	67.0598 	0
-4.85776e-020 	0.00141004 	1.99971e-019 	-0.466294 	72.2291 	0
-4.87829e-020 	0.00141176 	1.99971e-019 	-0.475218 	72.4411 	0
-4.87044e-020 	0.00141533 	1.99971e-019 	-0.474537 	72.8552 	0
-4.78399e-020 	0.00145799 	1.99971e-019 	-0.477016 	77.9592 	0
-4.78399e-020 	0.00147866 	1.99971e-019 	-0.454472 	80.4168 	0
-4.81103e-020 	0.00150232 	1.99971e-019 	-0.500788 	83.2911 	0
-5.10749e-020 	0.00154483 	1.99971e-019 	-0.467624 	88.4717 	0
-5.12294e-020 	0.00154543 	1.99971e-019 	-0.469022 	88.5461 	0
-5.12455e-020 	0.00154657 	1.99971e-019 	-0.469946 	88.6902 	0
-5.27756e-020 	0.00158764 	1.99971e-019 	-0.463148 	93.9772 	0
-5.36226e-020 	0.00160878 	1.99971e-019 	-0.433581 	96.7133 	0
-5.51794e-020 	0.00162912 	1.99971e-019 	-0.497058 	99.3944 	0
-5.80218e-020 	0.00166732 	1.99971e-019 	-0.450146 	104.506 	0
-5.80218e-020 	0.00166886 	1.99971e-019 	-0.448206 	104.715 	0
-5.79159e-020 	0.00166968 	1.99971e-019 	-0.44532 	104.826 	0
-5.61955e-020 	0.00170776 	1.99971e-019 	-0.411161 	110.112 	0
-5.36544e-020 	0.00172866 	1.99971e-019 	-0.36437 	113.025 	0
-5.20092e-020 	0.00174596 	1.99971e-019 	-0.403056 	115.454 	0
-5.20925e-020 	0.0017779 	1.99971e-019 	-0.348872 	120.057 	0
-5.2516e-020 	0.00178256 	1.99971e-019 	-0.340369 	120.733 	0
-5.2516e-020 	0.00178505 	1.99971e-019 	-0.331882 	121.098 	0
-5.26435e-020 	0.00181855 	1.99971e-019 	-0.33004 	126.086 	0
-5.43376e-020 	0.00184057 	1.99971e-019 	-0.25613 	129.427 	0
-5.24645e-020 	0.00185358 	1.99971e-019 	-0.252961 	131.414 	0
-5.33631e-020 	0.0018797 	1.99971e-019 	-0.264545 	135.507 	0
-5.44743e-020 	0.00188773 	1.99971e-019 	-0.252077 	136.769 	0
-5.53214e-020 	0.00189168 	1.99971e-019 	-0.233574 	137.407 	0
-5.4663e-020 	0.00192066 	1.99971e-019 	-0.221087 	142.138 	0
-5.551e-020 	0.00194082 	1.99971e-019 	-0.167296 	145.512 	0
-5.56148e-020 	0.00195274 	1.99971e-019 	-0.187335 	147.519 	0
-5.2516e-020 	0.00197421 	1.99971e-019 	-0.155939 	151.245 	0
-5.25717e-020 	0.00198403 	1.99971e-019 	-0.128741 	152.949 	0
-5.17246e-020 	0.00198941 	1.99971e-019 	-0.102957 	153.902 	0
-5.1242e-020 	0.00201476 	1.99971e-019 	-0.134133 	158.416 	0
-5.2089e-020 	0.00203493 	1.99971e-019 	-0.102512 	162.131 	0
